0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.062940000000000000e+05 1.691601000000000000e+06 3.578714000000000000e+06 4.513846000000000000e+06 4.614053000000000000e+06 4.832673000000000000e+06 5.215633000000000000e+06 5.223901000000000000e+06 5.070166000000000000e+06 5.483712000000000000e+06 5.480720000000000000e+06 5.635548000000000000e+06 5.733104000000000000e+06 5.905340000000000000e+06 6.253756000000000000e+06 6.369789000000000000e+06 6.780219000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.717200000000000000e+04 1.265341000000000000e+06 3.317627000000000000e+06 4.747191000000000000e+06 4.968195000000000000e+06 5.194754000000000000e+06 5.278618000000000000e+06 5.224181000000000000e+06 5.544589000000000000e+06 5.852955000000000000e+06 5.924555000000000000e+06 6.032624000000000000e+06 6.118016000000000000e+06 6.207245000000000000e+06 6.671867000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.560320000000000000e+05 2.637681000000000000e+06 4.502628000000000000e+06 5.125362000000000000e+06 5.459302000000000000e+06 5.544727000000000000e+06 5.740841000000000000e+06 5.873108000000000000e+06 6.236727000000000000e+06 6.370202000000000000e+06 6.515726000000000000e+06 6.598663000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.151620000000000000e+05 2.018341000000000000e+06 4.419345000000000000e+06 5.721421000000000000e+06 5.683066000000000000e+06 5.839233000000000000e+06 6.140054000000000000e+06 6.318022000000000000e+06 6.707726000000000000e+06 6.678014000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.343000000000000000e+03 1.449066000000000000e+06 3.751715000000000000e+06 5.818984000000000000e+06 6.005609000000000000e+06 6.216916000000000000e+06 6.458343000000000000e+06 6.652972000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.614330000000000000e+05 3.197930000000000000e+06 5.584899000000000000e+06 6.294541000000000000e+06 6.549478000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.796650000000000000e+05 2.388586000000000000e+06 5.195894000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.455940000000000000e+05 2.258511000000000000e+06 4.876842000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.868370000000000000e+05 2.949632000000000000e+06 5.656517000000000000e+06 6.335068000000000000e+06 6.590400000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.750000000000000000e+02 1.257315000000000000e+06 3.597879000000000000e+06 5.560928000000000000e+06 5.966655000000000000e+06 6.172936000000000000e+06 6.291842000000000000e+06 6.476798000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.732030000000000000e+05 1.959357000000000000e+06 4.259272000000000000e+06 5.475857000000000000e+06 5.701100000000000000e+06 5.800849000000000000e+06 6.130726000000000000e+06 6.164169000000000000e+06 6.449087000000000000e+06 6.650204000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.148770000000000000e+05 2.706650000000000000e+06 4.711540000000000000e+06 5.022295000000000000e+06 5.292861000000000000e+06 5.695096000000000000e+06 5.844920000000000000e+06 6.082423000000000000e+06 6.078819000000000000e+06 6.306855000000000000e+06 6.475610000000000000e+06 6.574441000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.331000000000000000e+03 1.095174000000000000e+06 2.982120000000000000e+06 4.702765000000000000e+06 4.968183000000000000e+06 5.027110000000000000e+06 5.217508000000000000e+06 5.477467000000000000e+06 5.942357000000000000e+06 5.988145000000000000e+06 6.039270000000000000e+06 6.056171000000000000e+06 6.145273000000000000e+06 6.372718000000000000e+06 6.694731000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.510950000000000000e+05 1.633257000000000000e+06 3.605909000000000000e+06 4.620991000000000000e+06 4.758961000000000000e+06 4.718216000000000000e+06 4.854943000000000000e+06 5.129639000000000000e+06 5.326492000000000000e+06 5.371474000000000000e+06 5.400333000000000000e+06 5.667256000000000000e+06 5.820620000000000000e+06 5.940265000000000000e+06 6.273094000000000000e+06 6.528933000000000000e+06 6.624737000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.749270000000000000e+05 2.064385000000000000e+06 3.660148000000000000e+06 4.215417000000000000e+06 4.170775000000000000e+06 4.429543000000000000e+06 4.433978000000000000e+06 4.652960000000000000e+06 4.872632000000000000e+06 5.173788000000000000e+06 5.117764000000000000e+06 5.455644000000000000e+06 5.617586000000000000e+06 5.709827000000000000e+06 5.902877000000000000e+06 6.199695000000000000e+06 6.135893000000000000e+06 6.380980000000000000e+06 6.668415000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.542200000000000000e+04 9.691080000000000000e+05 2.374619000000000000e+06 3.602544000000000000e+06 3.808104000000000000e+06 3.945466000000000000e+06 4.079278000000000000e+06 4.384353000000000000e+06 4.526153000000000000e+06 4.654771000000000000e+06 4.656467000000000000e+06 4.762454000000000000e+06 5.042039000000000000e+06 5.406227000000000000e+06 5.605600000000000000e+06 5.620358000000000000e+06 5.832072000000000000e+06 5.998950000000000000e+06 6.019669000000000000e+06 6.132958000000000000e+06 6.567890000000000000e+06 6.524060000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.309500000000000000e+05 1.199065000000000000e+06 2.584002000000000000e+06 3.402548000000000000e+06 3.446001000000000000e+06 3.614546000000000000e+06 3.755555000000000000e+06 3.867757000000000000e+06 4.049833000000000000e+06 4.254141000000000000e+06 4.285951000000000000e+06 4.542768000000000000e+06 4.829449000000000000e+06 4.912869000000000000e+06 5.028485000000000000e+06 5.212214000000000000e+06 5.330902000000000000e+06 5.624007000000000000e+06 5.759062000000000000e+06 5.890055000000000000e+06 6.060296000000000000e+06 6.232326000000000000e+06 6.434836000000000000e+06 6.408218000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.460630000000000000e+05 1.540230000000000000e+06 2.509403000000000000e+06 2.971556000000000000e+06 3.133588000000000000e+06 3.220097000000000000e+06 3.319997000000000000e+06 3.517025000000000000e+06 3.647742000000000000e+06 3.975164000000000000e+06 4.141773000000000000e+06 4.277534000000000000e+06 4.566053000000000000e+06 4.727393000000000000e+06 4.813284000000000000e+06 4.986568000000000000e+06 5.107299000000000000e+06 5.159957000000000000e+06 5.280532000000000000e+06 5.568895000000000000e+06 5.813392000000000000e+06 6.023887000000000000e+06 6.110896000000000000e+06 6.503661000000000000e+06 6.542980000000000000e+06 6.683709000000000000e+06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.107800000000000000e+04 6.422690000000000000e+05 1.671359000000000000e+06 2.453031000000000000e+06 2.577000000000000000e+06 2.716022000000000000e+06 2.940040000000000000e+06 3.055217000000000000e+06 3.381834000000000000e+06 3.627650000000000000e+06 3.535972000000000000e+06 3.832945000000000000e+06 4.024899000000000000e+06 4.139233000000000000e+06 4.231922000000000000e+06 4.490667000000000000e+06 4.715937000000000000e+06 4.649346000000000000e+06 4.754183000000000000e+06 5.092680000000000000e+06 5.202593000000000000e+06 5.361550000000000000e+06 5.640803000000000000e+06 5.762928000000000000e+06 5.859472000000000000e+06 6.216708000000000000e+06 6.194172000000000000e+06 6.119357000000000000e+06 6.128902000000000000e+06
